,x,y,species
0,0.09137799609538977,0.5810843734052085,dog
1,-0.03852399255732197,0.4657617532276723,cat
2,0.7451584620016016,-1.1724006849838,cat
3,-0.47663322364809546,0.19101700579906655,cat
4,0.2663974626723207,0.5166929377193643,dog
5,-0.7601915876070486,0.11067453097505098,cat
6,0.05590518631849695,-0.8831182117068168,cat
7,0.7388958446425056,-0.4736189691457111,dog
8,0.9795396825326601,-0.2792289785639439,dog
9,0.7448834559608335,-1.2461713342098029,cat
10,0.7325368190061696,0.16722580690386324,dog
11,0.21220233084419426,-1.1811168937061693,cat
12,-0.5481518143689597,0.08873978328003829,cat
13,0.9807662399388992,-0.9842508404510906,cat
14,0.5227663872726398,-0.9295933183118306,cat
15,0.0798228129103109,-0.10654872812446436,cat
16,0.40911243483390014,-0.8496690458332041,cat
17,0.6762510405215332,0.2685140085704063,dog
18,0.3185630129246646,0.259571729121274,dog
19,0.5892438394349757,-0.1106127310390479,dog
20,0.311412087164622,0.17070028038035656,dog
21,0.5925111113636841,-1.1497919561240488,cat
22,-0.2435451800019639,0.218640614571171,cat
23,-0.6691020460411399,0.7409376193161448,cat
24,0.4102343330316398,0.23944175169769277,dog
25,-0.240778440268697,-0.28244582362557646,cat
26,0.35751337367846037,-0.3289863227983929,dog
27,-0.8850732858802077,1.597433493527591,cat
28,0.5204773457087943,0.2687752004754844,dog
29,-0.6895231083596025,1.417556728675895,cat
30,-0.9125354869054507,0.3546423798539067,cat
31,0.8357188568043101,-1.2684429180437735,cat
32,-0.6759422995060902,1.395431971303094,cat
33,-0.4222887762262182,0.06023791337906248,cat
34,-0.9395216979921943,1.400713801509541,cat
35,-0.3556216112643775,1.355585042019689,cat
36,0.39859908950058554,0.5379489456035618,dog
37,0.8347217076816016,0.13530560006325199,dog
38,0.2411110141983459,0.3081519380023019,dog
39,0.6155676120551423,-1.2966595779972638,cat
40,0.7438813749129001,-1.1920490861986297,cat
41,0.5030849854235464,0.4444871723633541,dog
42,0.11015750408173397,-0.3495538170752974,cat
43,0.10546093319449446,0.2490619547444981,dog
44,0.3983803600994793,-0.17189500605830443,dog
45,0.7435570322963794,-0.6893574486295606,dog
46,0.4504548608828036,-1.424703507405442,cat
47,-0.26733208132860664,0.2261979098008211,cat
48,0.45760542181772235,-1.2837941249132174,cat
49,0.29581537465991126,-0.9258356961404928,cat
50,0.9659854851959828,-0.029532149838405575,dog
51,0.0476215817281993,-0.24133809801088346,cat
52,-0.44839630221370297,0.02129773199074325,cat
53,-0.9911396089537499,0.31198245758894827,cat
54,-0.3303928502828186,-0.5917866531496829,cat
55,-0.6100957901628727,-0.03632940709403454,cat
56,-0.4953477748991699,-0.3257564560818935,cat
57,0.31237795459809603,-0.17350707118836617,dog
58,-0.007937573126275188,-0.5124321039809601,cat
59,0.34141946871321616,-0.2934578768603373,dog
60,-0.9711112092986622,0.10666233899147115,cat
61,0.23343881172813985,-1.0512316749346236,cat
62,0.8726446513923403,-1.5541438638295861,cat
63,-0.4753785935678485,-0.39184760276438757,cat
64,0.7923872790976128,-0.34997729728238625,dog
65,0.5564395586022257,-1.3306182379936164,cat
66,-0.5087117604110887,0.9866489514263994,cat
67,-0.9553841942385441,0.2787920558000294,cat
68,-0.7709051600806822,1.4290996866266852,cat
69,0.03661156965485701,-0.4494181873263612,cat
70,0.45643558051144084,-0.7413427278094373,cat
71,-0.01094697451975124,-0.03994938183654462,cat
72,0.19584936082476512,-0.3101966531947824,cat
73,-0.8152072507795092,0.9630744937046636,cat
74,-0.4998826636499354,1.18564347258339,cat
75,-0.969187710573131,0.8816839141682971,cat
76,-0.9995146298590711,0.5179468321000515,cat
77,0.6260716718096124,-0.24337305538723664,dog
78,0.11802991835018073,-0.6634874129432411,cat
79,-0.47234333767980785,1.2898249903323347,cat
80,0.9927797920672441,-1.0039076549920698,cat
81,-0.2726226460138279,0.06507851469077996,cat
82,0.9157601592117068,-1.4448689254955753,cat
83,0.4905819739964401,-1.028755836400285,cat
84,0.8332545713978379,-1.303975101611648,cat
85,0.07368292384401953,-0.20074912314188365,cat
86,0.2169568084553184,-1.16623584936772,cat
